issue,row_index,source,file_name,label,label_name,text
short_text,70170,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,untitled document
short_text,71332,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,ya think
short_text,71465,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,this is funny
short_text,71517,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,ave fenynm ual
short_text,71713,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,awesome jeff golden
short_text,71967,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,plenty jobs dallas
short_text,71999,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,excuse ciao
short_text,72679,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,adf
short_text,73155,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,dnvvkkkxrd inl oo
short_text,73296,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,buenos tardes adios
short_text,73512,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,portland promo doc
short_text,74217,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,sgsdqaswywo
short_text,74415,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,wqhl
short_text,74511,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,bnx j dxepdb ly b
short_text,74688,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,tomorrow escapelong
short_text,75245,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,thank you jp
short_text,75513,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,bz cz c
short_text,75806,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,elaastic§a¦n ¦¬¨ì
short_text,76058,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,document attached
short_text,76338,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,curve name pjm icap
short_text,76387,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,thanks dutch
short_text,76452,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,gehsna
short_text,77026,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,ix yb
short_text,77071,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,pardon me tseveryn
short_text,77514,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,shaquana bye
short_text,78078,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,tr nb sp wpym
short_text,78442,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,- kevin kindall
short_text,78945,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,see attachment
short_text,79009,setfit_enron_spam,setfit_enron_spam.csv,1,spam,anderson jeromy
short_text,79087,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,tknxd bso fdricyq u
short_text,79305,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,fbjouk jetlfqr
short_text,80086,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,nb sp
short_text,80847,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,whats wrong
short_text,81097,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,youre help
short_text,81154,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,pwmf yag
short_text,81415,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,gtibabze jwov
short_text,81763,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,xw tg khoy ysp
short_text,82192,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,hey
short_text,82934,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,ex a
short_text,83494,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,made small changes
short_text,83601,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,bodyhtml
short_text,84564,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,thank you rod
short_text,84682,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,nice page
short_text,84936,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,"-
- fun pics . htm"
short_text,85062,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,call me
short_text,85487,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,.
short_text,85886,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,a w otp
short_text,86029,setfit_enron_spam,setfit_enron_spam.csv,0,ham,house pictures
short_text,86758,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,br atib vp skpp
short_text,88173,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,thank you .
short_text,88792,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,thank rod
short_text,89721,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,"thanks
don"
short_text,89812,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,dsfsdfsdfs
short_text,90199,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,latest
short_text,90459,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,hi dad whats up
short_text,90573,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,tiu lee
short_text,90745,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,ufm u
short_text,90957,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,freaking
short_text,91023,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,heart
short_text,91504,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,hate ubs systems im
short_text,91576,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,any thoughts
short_text,91714,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,quotesescapenumber
short_text,92540,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,ff js et
short_text,92727,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,dcesne
short_text,93046,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,v eaqnuzgrkz ksrorj
short_text,93083,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,yfa ssxs bnza fqnt
short_text,93410,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,"well !
pob hwyl"
short_text,93492,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,need get blackberry
short_text,93510,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,try this one
short_text,93528,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,kknpaqpvwqrskayb
short_text,93642,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,safe happy new year
short_text,93748,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,boo c'anix inxin
short_text,94155,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,óã » §ãû£º email
short_text,94845,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,un 5 u 6 sclbe
short_text,95420,setfit_enron_spam,setfit_enron_spam.csv,1,spam,archaic
short_text,96051,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,a pcobqhmnqdtbeci
short_text,96103,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,ok talk tomorrow
short_text,96111,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,c nsqrcs sk
short_text,96179,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,here it is .
short_text,96632,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,ebay pharmacy
short_text,96829,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,g sodj
short_text,96985,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,name movie
short_text,97047,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,hej well pob hwyl
short_text,97217,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,hgttqkdrgggj
short_text,97509,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,"touche !
uvidimsja"
short_text,97942,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,hey chang
short_text,98165,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,thermofax
short_text,98296,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,click see
short_text,98536,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,4623
short_text,98540,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,t jtsdeft y opdjqdv
short_text,98602,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,here is the latest
short_text,98676,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,read hear ashamed
short_text,98731,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,x cteteqj e n
short_text,99021,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,geqej
short_text,99555,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,wq dktvc h e
short_text,99588,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,not interested ?
short_text,99840,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,this is good bert
short_text,100103,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,a html
short_text,100614,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,cyadcvcqqy ww
short_text,100913,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,whats good alweda
short_text,101167,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,hallo la prochaine
short_text,101356,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,remove me
short_text,101542,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,ahrenholz hello
short_text,102235,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,boo canix inxin
short_text,102266,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,td escapenumber
short_text,102724,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,fdbztfod ondja
short_text,102813,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,column topphpbb
short_text,102971,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,quotesen
short_text,103105,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,olffclq dqkhbd
short_text,103133,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,lorraine
short_text,103189,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,have fun !
short_text,103192,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,u eaa ni cnn
short_text,103338,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,you coming
short_text,103350,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,ghjyan
short_text,103474,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,http gxz nepel com
short_text,104164,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,hej eale dearvan
short_text,104257,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,check this out
short_text,104496,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,crownethane
short_text,104530,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,"here it is .
kal"
short_text,104955,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,i left it at home
short_text,104983,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,labs
short_text,105183,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,odwri
short_text,105270,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,you are a dork
short_text,105820,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,tmrcz q zp
short_text,106453,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,td ciuxav m
short_text,106760,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,named new cfo
short_text,106777,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,lel kvhb znl
short_text,106880,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,no flow
short_text,107074,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,njk mheaz
short_text,107120,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,rn jt
short_text,107136,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,full article
short_text,107698,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,nugovzgw
short_text,107716,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,tlb r n kearobkhon
short_text,107847,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,lkjads
short_text,107907,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,hassan
short_text,108027,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,yaypbg
short_text,108277,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,smiles§a¦n ¦¬¨ì
short_text,108353,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,ol fmc
short_text,108365,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,lzq u wi
short_text,108395,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,td td uzwpn u
short_text,108420,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,guten tag ziech
short_text,108714,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,e gvqm zrd cyjbrt
short_text,108925,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,hiya con esto alon
short_text,109154,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,yes heather kroll
short_text,109443,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,oqobkajxdkuuy
short_text,109548,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,gkomerajal
short_text,109691,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,click
short_text,109855,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,http hsw hensi com
short_text,110010,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,still hot freezing
short_text,110393,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,ldc by kv ck
short_text,111433,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,whats sugeng tindak
short_text,111434,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,thanx
short_text,111505,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,katy
short_text,111612,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,let computer pro
short_text,112290,setfit_enron_spam,setfit_enron_spam.csv,1,spam,you can be a cop !
short_text,112402,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,kxmej bh
short_text,112714,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,call budget later
short_text,112801,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,ihfkhj dwp gi jmr
short_text,112840,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,see attached
short_text,112908,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,hello nice day
short_text,113293,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,testing from hcs
short_text,113432,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,f lesxez ddw
short_text,113484,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,dz hho
short_text,113504,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,tqssoddiqm cgwkw
short_text,113573,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,jtcbbkn
short_text,113609,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,mind ri vhonana
short_text,113800,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,s v cbszizhs qvo
short_text,114343,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,excuse addio
short_text,115134,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,call get
short_text,115147,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,testing hcs
short_text,115709,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,hej damaun
short_text,115753,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,drove today whats
short_text,116249,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,im sure come sudie
short_text,116719,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,awesome agenda doc
short_text,117104,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,hello yanna
short_text,117487,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,http ezs nepel com
short_text,117627,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,www escapelong com
short_text,117808,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,good day adiu
short_text,117996,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,i am freaking out
short_text,118026,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,as requested
short_text,118447,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,jdno future mailing
short_text,118448,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,oh god haha
short_text,118488,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,scanned
short_text,118583,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,laptops to buy
short_text,118628,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,hola and tok pisin
short_text,118646,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,jeff
short_text,118761,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,¾èº¸àì½ã¸é ´©¸£¼¼¿©
short_text,119105,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,vista
short_text,119236,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,"mick
3 - 4783"
short_text,119841,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,have a nice night
short_text,119981,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,226 y 32 j
short_text,120034,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,atv zfb zfp fmmbh
short_text,120200,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,check
short_text,120356,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,jn c uwpo
short_text,120518,setfit_enron_spam,setfit_enron_spam.csv,1,spam,rock her world
short_text,120593,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,ycgqr g
short_text,120717,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,newmiddleeast jpg
short_text,120785,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,are you still here
short_text,121015,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,buenos tardes way
short_text,121384,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,piuraa
short_text,121700,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,hola hej da
short_text,121886,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,go doctor say love
short_text,122175,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,case need
short_text,122219,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,fax image
short_text,122344,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,xisutijqr
short_text,122369,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,blig vasco
short_text,122651,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,degli
short_text,122935,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,i like those
short_text,123224,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,one
short_text,123968,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,unsubscribe
short_text,124059,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,lol http ngvein hk
short_text,124372,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,c ldmcyxoyzghgnxigj
short_text,124556,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,br iuaeffvxbxan
short_text,124635,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,503 - 464 - 7553
short_text,125037,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,cqlgq kdleisjzdsfdl
short_text,125345,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,xyomd dpryh
short_text,125811,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,lxgyujv
short_text,125890,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,diana anne
short_text,126475,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,af bcdujmegwuy kh u
short_text,126835,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,hwescapenumberdks
short_text,126839,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,tbpjxngsa
short_text,126861,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,escapenumber
short_text,126875,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,hfqtd bm tvw
short_text,127446,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,- atto 0136 . gif
short_text,128176,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,hey man ca ndyi
short_text,128209,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,opening lunch jgm
short_text,128778,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,ocg ey jqi
short_text,128962,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,bad ass hurt
short_text,129097,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,a
short_text,129261,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,td b gwsbitxihhd aw
short_text,129290,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,z fvbr e zg ywmj xg
short_text,129427,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,br marjory
short_text,129478,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,cspmf
short_text,130503,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,cyhrevx
short_text,130709,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,mryfdescapenumber
short_text,132406,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,zqzc gxowidgxluo
short_text,132493,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,check these out
short_text,132552,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,sent version steph
short_text,133339,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,zjjngq fnknh oulxh
short_text,133346,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,thanks don
short_text,133534,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,test dave
short_text,133665,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,please no more
short_text,133775,setfit_enron_spam,setfit_enron_spam.csv,1,spam,free x - box
short_text,133776,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,hi kwaherini
short_text,133966,setfit_enron_spam,setfit_enron_spam.csv,0,ham,website
short_text,134043,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,aqzbr cbbpn qsf f o
short_text,134068,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,dco hd w i y
short_text,134688,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,this is a test
short_text,134705,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,sd wltcxumo i
short_text,134710,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,selina leora
short_text,134759,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,eagaerg
short_text,135137,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,"hey chang ,"
short_text,135291,setfit_enron_spam,setfit_enron_spam.csv,1,spam,you can be smart !
short_text,135300,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,dagger move
short_text,135630,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,order hey chang
short_text,135780,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,fhrdofrdzh s
short_text,136159,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,this file is bad !
short_text,136327,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,ls rt
short_text,136681,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,na chusku na
short_text,137116,setfit_enron_spam,setfit_enron_spam.csv,1,spam,security warning
short_text,137590,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,lhclek pz
short_text,137667,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,\ \ nahou - psolp
short_text,138489,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,gdw rkgimc
short_text,138511,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,attached prices
short_text,138876,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,well aidaa
short_text,138885,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,crtohkt ktxoagz
short_text,139127,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,edition
short_text,139508,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,good one
short_text,139587,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,thanks calling sir
short_text,139778,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,watch whole thing
short_text,140035,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,thankyou
short_text,140484,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,hello there alon
short_text,140923,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,http qgt hensi com
short_text,141368,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,bzq xuqqzf l
short_text,141819,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,a ix yb
short_text,141936,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,thanks rod
short_text,141959,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,h kqix vu
short_text,142265,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,a xyomd dpryh
short_text,142818,locuoco_big_spam_ham_phish_300k,0001.parquet,0,ham,found cpuc web site
short_text,142917,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,head ijsri nwz jpd
short_text,142994,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,xbxww w lqfo eoe
short_text,143072,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,you're no help
short_text,143711,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,casey
short_text,144210,locuoco_big_spam_ham_phish_300k,0000.parquet,0,ham,see
short_text,144267,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,"hallo !
' aere ra"
short_text,144515,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,leonard escapelong
short_text,144517,locuoco_big_spam_ham_phish_300k,0001.parquet,1,spam,zhyv b lsvs mf
short_text,145602,locuoco_big_spam_ham_phish_300k,0000.parquet,1,spam,mxvio gme
